ThesName;KeyName_de;KeyName_en;AbsolutePath
ÖFOS;504030 Wirtschaftssoziologie;504030 Economic sociology;5 - SOZIALWISSENSCHAFTEN/504 Soziologie/5040 Soziologie
ÖFOS;505 Rechtswissenschaften;505 Rechtswissenschaften;5 - SOZIALWISSENSCHAFTEN
ÖFOS;5050 Rechtswissenschaften;5050 Rechtswissenschaften;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften
ÖFOS;505001 Arbeitsrecht;505001 Labour law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505002 Datenschutz;505002 Data protection;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505003 Europarecht;505003 European law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505004 Finanzrecht;505004 Financial law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505005 Geistiges Eigentum;505005 Intellectual property;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505006 Grundrechte;505006 Fundamental rights;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505007 Insolvenzrecht;505007 Insolvency law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505008 Kriminologie;505008 Criminology;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505009 Mediation;505009 Mediation;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505010 Medizinrecht;505010 Medical law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505011 Menschenrechte;505011 Human rights;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505012 Öffentliches Recht;505012 Public law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505013 Privatrecht;505013 Private law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505014 Rechtsgeschichte;505014 Legal history;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505015 Rechtsinformatik;505015 Legal informatics;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505016 Rechtstheorie;505016 Legal theory;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505017 Rechtsvergleichung;505017 Comparative law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505018 Religionsrecht;505018 Religious law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505019 RÖmisches Recht;505019 Roman law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505020 Sozialrecht;505020 Social law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505021 Staatsrecht;505021 Constitutional law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505022 Steuerrecht;505022 Tax law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505023 Strafprozessrecht;505023 Criminal procedural law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505024 Strafrecht;505024 Criminal law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505025 Unternehmensrecht;505025 Business law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505026 Verfassungsrecht;505026 Constitutional law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505027 Verwaltungslehre;505027 Administrative studies;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505028 Verwaltungsrecht;505028 Administrative law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505029 VÖlkerrecht;505029 International law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505030 Wirtschaftsrecht;505030 Commercial law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505031 Zivilrecht;505031 Civil law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505032 Zivilverfahrensrecht;505032 Civil procedure law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505033 Antidiskriminierungsrecht;505033 Anti-discrimination law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505034 Bank- und Kapitalmarktrecht;505034 Banking and capital market law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505035 Baurecht;505035 Building law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505036 Energierecht;505036 Energy law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505037 Familien- und Erbrecht;505037 Family and inheritance law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505038 Marken- und Patentrecht;505038 Trademark and patent law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505039 Medienrecht;505039 Media law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505040 Sportrecht;505040 Sports law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505041 Umweltrecht;505041 Environmental law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505042 Verkehrsrecht;505042 Traffic law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505043 Wettbewerbs- und Kartellrecht;505043 Competition and antitrust law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505044 Gesellschaftsrecht;505044 Corporate law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505045 Hochschulrecht;505045 Higher education law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;505046 Luft- und Weltraumrecht;505046 Air and space law;5 - SOZIALWISSENSCHAFTEN/505 Rechtswissenschaften/5050 Rechtswissenschaften
ÖFOS;506 Politikwissenschaften;506 Politikwissenschaften;5 - SOZIALWISSENSCHAFTEN
ÖFOS;5060 Politikwissenschaften;5060 Politikwissenschaften;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften
ÖFOS;506001 Allgemeine Staatslehre;506001 General theory of the state;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506002 E-Government;506002 E-government;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506003 Entwicklungspolitik;506003 Development policy;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506004 EuropÖische Integration;506004 European integration;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506005 Forschungspolitik;506005 Research policy;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506006 Friedensforschung;506006 Peace studies;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506007 Internationale Beziehungen;506007 International relations;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506008 Konfliktforschung;506008 Conflict research;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506009 Organisationstheorie;506009 Organisation theory;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506010 Politikfeldanalyse;506010 Policy analysis;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506011 Politische Geschichte;506011 Political history;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506012 Politische Systeme;506012 Political systems;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506013 Politische Theorie;506013 Political theory;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;506014 Vergleichende Politikwissenschaft;506014 Comparative politics;5 - SOZIALWISSENSCHAFTEN/506 Politikwissenschaften/5060 Politikwissenschaften
ÖFOS;507 Humangeographie, Regionale Geographie, Raumplanung;507 Humangeographie, Regionale Geographie, Raumplanung;5 - SOZIALWISSENSCHAFTEN
ÖFOS;5070 Humangeographie, Regionale Geographie, Raumplanung;5070 Humangeographie, Regionale Geographie, Raumplanung;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507001 Angewandte Geographie;507001 Applied geography;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507002 BevÖlkerungsgeographie;507002 Population geography;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507003 Geoinformatik;507003 Geoinformatics;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507004 Geschichte der Geographie;507004 History of geography;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507005 Kulturgeographie;507005 Cultural geography;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507006 Kulturlandschaftsforschung;507006 Cultural landscape research;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507007 Landesplanung;507007 Land use planning;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507008 Landschaftsplanung;507008 Landscape planning;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507009 Örtliche Raumplanung;507009 Regional planning;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507010 Politische Geographie;507010 Political geography;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507011 Raumforschung;507011 Spatial research;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507012 Raumordnung;507012 Spatial structure;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507013 Regionale Geographie;507013 Regional geography;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507014 Regionalentwicklung;507014 Regional development;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507015 Regionalforschung;507015 Regional research;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507016 RegionalÖkonomie;507016 Regional economy;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507017 Sozialgeographie;507017 Social geography;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507018 Stadt-, Dorferneuerung;507018 Urban and village renewal;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507019 Stadtentwicklungsplanung;507019 Urban development planning;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507020 Stadtforschung;507020 Urbanism;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507021 Stadtgeschichte;507021 Urban history;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507022 Stadtplanung;507022 Urban planning;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507023 Standortentwicklung;507023 Location development;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507024 Umweltpolitik;507024 Environmental policy;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507025 Verkehrsplanung;507025 Transport planning;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507026 Wirtschaftsgeographie;507026 Economic geography;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;507027 Nachhaltige Stadtentwicklung;507027 Sustainable urban development;5 - SOZIALWISSENSCHAFTEN/507 Humangeographie, Regionale Geographie, Raumplanung/5070 Humangeographie, Regionale Geographie, Raumplanung
ÖFOS;508 Medien- und Kommunikationswissenschaften;508 Medien- und Kommunikationswissenschaften;5 - SOZIALWISSENSCHAFTEN
ÖFOS;5080 Medien- und Kommunikationswissenschaften;5080 Medien- und Kommunikationswissenschaften;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften
ÖFOS;508001 Archivwesen;508001 Archive studies;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508002 Audiovisuelle Medien;508002 Audiovisual media;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508003 Bibliothekswissenschaft;508003 Library science;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508004 Interkulturelle Kommunikation;508004 Intercultural communication;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508005 Journalistik;508005 Journalism;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508006 Kommunikationstheorie;508006 Communication theory;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508007 Kommunikationswissenschaft;508007 Communication science;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508008 Medienanalyse;508008 Media analysis;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508009 Medienforschung;508009 Media research;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508010 Mediengeschichte;508010 Media history;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508011 Medientheorie;508011 Media theory;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508012 Medienwirkungsforschung;508012 Media impact studies;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508013 Public Relations;508013 Public relations;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508014 Publizistik;508014 Journalism;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508015 Wirtschaftskommunikation;508015 Business communication;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;508016 Wissenschaftskommunikation;508016 Science communication;5 - SOZIALWISSENSCHAFTEN/508 Medien- und Kommunikationswissenschaften/5080 Medien- und Kommunikationswissenschaften
ÖFOS;509 Andere Sozialwissenschaften;509 Andere Sozialwissenschaften;5 - SOZIALWISSENSCHAFTEN
ÖFOS;5090 Andere Sozialwissenschaften;5090 Andere Sozialwissenschaften;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften
ÖFOS;509001 Aktionsforschung;509001 Action research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509002 Disability Studies;509002 Disability studies;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509003 Entwicklungszusammenarbeit;509003 Development cooperation;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509004 Evaluationsforschung;509004 Evaluation research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509005 Gerontologie;509005 Gerontology;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509006 Geschichte der Sozialwissenschaften;509006 History of social sciences;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509007 Graffiti-Forschung;509007 Graffiti research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509008 Kinderforschung, Jugendforschung;509008 Child research, youth research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509009 MilitÖrstrategische Forschung;509009 Military strategic research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509010 Minderheitenforschung;509010 Minority research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509011 Organisationsentwicklung;509011 Organisational development;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509012 Sozialpolitik;509012 Social policy;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509013 Sozialstatistik;509013 Social statistics;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509014 Spielforschung;509014 Game research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509015 Unfallforschung;509015 Accident research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509016 Verkehrswirtschaft;509016 Transport economics;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509017 Wissenschaftsforschung;509017 Social studies of science;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509018 Wissensmanagement;509018 Knowledge management;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509019 Zukunftsforschung;509019 Futurology;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509020 MilitÖrethik;509020 Military ethics;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509021 MilitÖrwissenschaft;509021 Military science;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509022 Polemologie;509022 Polemology;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;509023 Entwicklungsforschung;509023 Development research;5 - SOZIALWISSENSCHAFTEN/509 Andere Sozialwissenschaften/5090 Andere Sozialwissenschaften
ÖFOS;6 - GEISTESWISSENSCHAFTEN;6 - GEISTESWISSENSCHAFTEN;
ÖFOS;601 Geschichte, ArchÖologie;601 Geschichte, ArchÖologie;6 - GEISTESWISSENSCHAFTEN
ÖFOS;6010 Geschichte, ArchÖologie;6010 Geschichte, ArchÖologie;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie
ÖFOS;601001 Alte Geschichte;601001 Ancient history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601002 Altertumskunde;601002 Classical studies;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601003 ArchÖologie;601003 Archaeology;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601004 Epigraphik;601004 Epigraphy;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601005 EuropÖische Geschichte;601005 European history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601006 FrÖhgeschichte;601006 Early history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601007 Geschichtliche Landeskunde;601007 Historical regional studies;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601008 Geschichtswissenschaft;601008 Science of history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601009 Historische Hilfswissenschaften;601009 Historical auxiliary sciences;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601010 Klassische ArchÖologie;601010 Classical archaeology;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601011 Kodikologie;601011 Codicology;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601012 Mittelalterliche Geschichte;601012 Medieval history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601013 Museologie;601013 Museology;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601014 Neuere Geschichte;601014 Modern history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601015 Numismatik;601015 Numismatics;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601016 Österreichische Geschichte;601016 Austrian history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601017 PalÖographie;601017 Palaeography;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601018 Papyrologie;601018 Papyrology;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601019 Quellenkunde;601019 Source studies;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601020 Regionalgeschichte;601020 Regional history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601021 Urgeschichte;601021 Prehistory;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601022 Zeitgeschichte;601022 Contemporary history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;601023 Globalgeschichte;601023 Global history;6 - GEISTESWISSENSCHAFTEN/601 Geschichte, ArchÖologie/6010 Geschichte, ArchÖologie
ÖFOS;602 Sprach- und Literaturwissenschaften;602 Sprach- und Literaturwissenschaften;6 - GEISTESWISSENSCHAFTEN
ÖFOS;6020 Sprach- und Literaturwissenschaften;6020 Sprach- und Literaturwissenschaften;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften
ÖFOS;602001 Afrikanistik;602001 African studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602002 Ögyptologie;602002 Egyptology;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
ÖFOS;602003 Allgemeine Literaturwissenschaft;602003 General literature studies;6 - GEISTESWISSENSCHAFTEN/602 Sprach- und Literaturwissenschaften/6020 Sprach- und Literaturwissenschaften
